# Num_interavaos = 100 
# kord = 7 
# N_base = 105 , N_cuad = 100 
# N_dim hamiltoniano, N_dim_H = 840 
# Parametros de GaAs 
# Eg = 1.519000 eV
# Ep = 23.810000 eV
# delta = 0.341000 eV
# gamma = [7.050000, 2.350000, 3.000000] 
# gamma_tilde = [1.825100, -0.262500, 0.387500] 
# Parametros de AlGaAs 
# Eg = 2.163400 eV
# Ep = 22.726000 eV
# delta = 0.316600 eV
# gamma = [5.121700, 1.434700, 2.097100] 
# gamma_tilde = [1.620100, -0.316100, 0.346300] 
# CBO = 0.348000, VBO = 0.228000
# autovalores del problema 
  0.000000000e+00   -2.083234034e+02   -2.083234034e+02   -2.079824034e+02   -2.079824034e+02   -2.079824034e+02   -2.079824034e+02   -9.265891186e+01   -9.265891186e+01   -9.234231186e+01   -9.234231186e+01   -9.234231186e+01   -9.234231186e+01   -4.959436242e+01   -4.959436242e+01   -4.925336242e+01   -4.925336242e+01   -4.925336242e+01   -4.925336242e+01   -2.561149519e+01   -2.561149519e+01   -2.529489518e+01   -2.529489518e+01   -2.529489518e+01   -2.529489518e+01   -2.318269140e+01   -2.318269140e+01   -2.284169140e+01   -2.284169140e+01   -2.284169140e+01   -2.284169140e+01   -1.726881776e+01   -1.726881776e+01   -1.710196105e+01   -1.710196105e+01   -1.692783490e+01   -1.692783490e+01   -1.692783490e+01   -1.692783490e+01   -1.681740535e+01   -1.681740535e+01   -1.676113184e+01   -1.676113184e+01   -1.676113184e+01   -1.676113184e+01   -1.647686290e+01   -1.647686290e+01   -1.647686290e+01   -1.647686290e+01   -1.644615300e+01   -1.644615300e+01   -1.610607184e+01   -1.610607184e+01   -1.610607184e+01   -1.610607184e+01   -1.602409165e+01   -1.602409165e+01   -1.568491512e+01   -1.568491512e+01   -1.568491512e+01   -1.568491512e+01   -1.560419237e+01   -1.560419237e+01   -1.539579892e+01   -1.539579892e+01   -1.527004180e+01   -1.527004180e+01   -1.527004180e+01   -1.527004180e+01   -1.508767401e+01   -1.508767401e+01   -1.507154538e+01   -1.507154538e+01   -1.507154538e+01   -1.507154538e+01   -1.475161612e+01   -1.475161612e+01   -1.475161612e+01   -1.475161612e+01   -1.469795207e+01   -1.469795207e+01   -1.436399657e+01   -1.436399657e+01   -1.436399657e+01   -1.436399657e+01   -1.436152390e+01   -1.436152390e+01   -1.402878362e+01   -1.402878362e+01   -1.402878362e+01   -1.402878362e+01   -1.401904296e+01   -1.401904296e+01   -1.368392497e+01   -1.368392497e+01   -1.368392497e+01   -1.368392497e+01   -1.365298471e+01   -1.365298471e+01   -1.331742324e+01   -1.331742324e+01   -1.331742324e+01   -1.331742324e+01   -1.330156600e+01   -1.330156600e+01   -1.297336567e+01   -1.297336567e+01   -1.296692171e+01   -1.296692171e+01   -1.296692171e+01   -1.296692171e+01   -1.265140025e+01   -1.265140025e+01   -1.263889905e+01   -1.263889905e+01   -1.263889905e+01   -1.263889905e+01   -1.233125376e+01   -1.233125376e+01   -1.231632104e+01   -1.231632104e+01   -1.231632104e+01   -1.231632104e+01   -1.202082599e+01   -1.202082599e+01   -1.199612211e+01   -1.199612211e+01   -1.199612211e+01   -1.199612211e+01   -1.172128280e+01   -1.172128280e+01   -1.168601569e+01   -1.168601569e+01   -1.168601569e+01   -1.168601569e+01   -1.142918125e+01   -1.142918125e+01   -1.138650211e+01   -1.138650211e+01   -1.138650211e+01   -1.138650211e+01   -1.114374297e+01   -1.114374297e+01   -1.109433527e+01   -1.109433527e+01   -1.109433527e+01   -1.109433527e+01   -1.086377320e+01   -1.086377320e+01   -1.080900528e+01   -1.080900528e+01   -1.080900528e+01   -1.080900528e+01   -1.058781680e+01   -1.058781680e+01   -1.052901923e+01   -1.052901923e+01   -1.052901923e+01   -1.052901923e+01   -1.031844816e+01   -1.031844816e+01   -1.025297414e+01   -1.025297414e+01   -1.025297414e+01   -1.025297414e+01   -1.005685719e+01   -1.005685719e+01   -9.983794605e+00   -9.983794605e+00   -9.983794605e+00   -9.983794605e+00   -9.797867256e+00   -9.797867256e+00   -9.722362898e+00   -9.722362898e+00   -9.722362898e+00   -9.722362898e+00   -9.539868857e+00   -9.539868857e+00   -9.463130832e+00   -9.463130832e+00   -9.463130832e+00   -9.463130832e+00   -9.288606622e+00   -9.288606622e+00   -9.205025919e+00   -9.205025919e+00   -9.205025919e+00   -9.205025919e+00   -9.044949753e+00   -9.044949753e+00   -8.954111076e+00   -8.954111076e+00   -8.954111076e+00   -8.954111076e+00   -8.801742119e+00   -8.801742119e+00   -8.710557033e+00   -8.710557033e+00   -8.710557033e+00   -8.710557033e+00   -8.558938324e+00   -8.558938324e+00   -8.466965670e+00   -8.466965670e+00   -8.466965670e+00   -8.466965670e+00   -8.323672450e+00   -8.323672450e+00   -8.224132669e+00   -8.224132669e+00   -8.224132669e+00   -8.224132669e+00   -8.095020473e+00   -8.095020473e+00   -7.989309697e+00   -7.989309697e+00   -7.989309697e+00   -7.989309697e+00   -7.865316135e+00   -7.865316135e+00   -7.760629783e+00   -7.760629783e+00   -7.760629783e+00   -7.760629783e+00   -7.636805071e+00   -7.636805071e+00   -7.530480671e+00   -7.530480671e+00   -7.530480671e+00   -7.530480671e+00   -7.416606691e+00   -7.416606691e+00   -7.302074841e+00   -7.302074841e+00   -7.302074841e+00   -7.302074841e+00   -7.201461060e+00   -7.201461060e+00   -7.082347970e+00   -7.082347970e+00   -7.082347970e+00   -7.082347970e+00   -6.984487841e+00   -6.984487841e+00   -6.867008653e+00   -6.867008653e+00   -6.867008653e+00   -6.867008653e+00   -6.770179142e+00   -6.770179142e+00   -6.649605844e+00   -6.649605844e+00   -6.649605844e+00   -6.649605844e+00   -6.564521646e+00   -6.564521646e+00   -6.435559669e+00   -6.435559669e+00   -6.435559669e+00   -6.435559669e+00   -6.362067519e+00   -6.362067519e+00   -6.230329401e+00   -6.230329401e+00   -6.230329401e+00   -6.230329401e+00   -6.157761918e+00   -6.157761918e+00   -6.027516249e+00   -6.027516249e+00   -6.027516249e+00   -6.027516249e+00   -5.957820597e+00   -5.957820597e+00   -5.822865255e+00   -5.822865255e+00   -5.822865255e+00   -5.822865255e+00   -5.766251814e+00   -5.766251814e+00   -5.623339267e+00   -5.623339267e+00   -5.623339267e+00   -5.623339267e+00   -5.576047799e+00   -5.576047799e+00   -5.432079508e+00   -5.432079508e+00   -5.432079508e+00   -5.432079508e+00   -5.384669473e+00   -5.384669473e+00   -5.241381851e+00   -5.241381851e+00   -5.241381851e+00   -5.241381851e+00   -5.199267572e+00   -5.199267572e+00   -5.049802541e+00   -5.049802541e+00   -5.049802541e+00   -5.049802541e+00   -5.021305483e+00   -5.021305483e+00   -4.864938947e+00   -4.864938947e+00   -4.864938947e+00   -4.864938947e+00   -4.843165896e+00   -4.843165896e+00   -4.687100330e+00   -4.687100330e+00   -4.687100330e+00   -4.687100330e+00   -4.665116255e+00   -4.665116255e+00   -4.508388975e+00   -4.508388975e+00   -4.508388975e+00   -4.508388975e+00   -4.494322521e+00   -4.494322521e+00   -4.330332543e+00   -4.330332543e+00   -4.330332543e+00   -4.330332543e+00   -4.329451768e+00   -4.329451768e+00   -4.163403169e+00   -4.163403169e+00   -4.160142894e+00   -4.160142894e+00   -4.160142894e+00   -4.160142894e+00   -3.999132093e+00   -3.999132093e+00   -3.995159805e+00   -3.995159805e+00   -3.995159805e+00   -3.995159805e+00   -3.842856279e+00   -3.842856279e+00   -3.828539127e+00   -3.828539127e+00   -3.828539127e+00   -3.828539127e+00   -3.690571730e+00   -3.690571730e+00   -3.664491374e+00   -3.664491374e+00   -3.664491374e+00   -3.664491374e+00   -3.536832003e+00   -3.536832003e+00   -3.508797704e+00   -3.508797704e+00   -3.508797704e+00   -3.508797704e+00   -3.386777681e+00   -3.386777681e+00   -3.356145038e+00   -3.356145038e+00   -3.356145038e+00   -3.356145038e+00   -3.244737893e+00   -3.244737893e+00   -3.201927617e+00   -3.201927617e+00   -3.201927617e+00   -3.201927617e+00   -3.104611744e+00   -3.104611744e+00   -3.052341143e+00   -3.052341143e+00   -3.052341143e+00   -3.052341143e+00   -2.963572793e+00   -2.963572793e+00   -2.910742839e+00   -2.910742839e+00   -2.910742839e+00   -2.910742839e+00   -2.828106778e+00   -2.828106778e+00   -2.770017973e+00   -2.770017973e+00   -2.770017973e+00   -2.770017973e+00   -2.699813372e+00   -2.699813372e+00   -2.628703270e+00   -2.628703270e+00   -2.628703270e+00   -2.628703270e+00   -2.571574525e+00   -2.571574525e+00   -2.493926383e+00   -2.493926383e+00   -2.493926383e+00   -2.493926383e+00   -2.443785745e+00   -2.443785745e+00   -2.365792431e+00   -2.365792431e+00   -2.365792431e+00   -2.365792431e+00   -2.323140987e+00   -2.323140987e+00   -2.236809987e+00   -2.236809987e+00   -2.236809987e+00   -2.236809987e+00   -2.207905412e+00   -2.207905412e+00   -2.109063669e+00   -2.109063669e+00   -2.109063669e+00   -2.109063669e+00   -2.091527564e+00   -2.091527564e+00   -1.989236963e+00   -1.989236963e+00   -1.989236963e+00   -1.989236963e+00   -1.977682400e+00   -1.977682400e+00   -1.873742792e+00   -1.873742792e+00   -1.873742792e+00   -1.873742792e+00   -1.871833118e+00   -1.871833118e+00   -1.768828030e+00   -1.768828030e+00   -1.756638380e+00   -1.756638380e+00   -1.756638380e+00   -1.756638380e+00   -1.664634826e+00   -1.664634826e+00   -1.643267900e+00   -1.643267900e+00   -1.643267900e+00   -1.643267900e+00   -1.565549521e+00   -1.565549521e+00   -1.538151169e+00   -1.538151169e+00   -1.538151169e+00   -1.538151169e+00   -1.473995774e+00   -1.473995774e+00   -1.434404370e+00   -1.434404370e+00   -1.434404370e+00   -1.434404370e+00   -1.382428859e+00   -1.382428859e+00   -1.329758347e+00   -1.329758347e+00   -1.329758347e+00   -1.329758347e+00   -1.291251771e+00   -1.291251771e+00   -1.231643271e+00   -1.231643271e+00   -1.231643271e+00   -1.231643271e+00   -1.207743107e+00   -1.207743107e+00   -1.140341885e+00   -1.140341885e+00   -1.140341885e+00   -1.140341885e+00   -1.129179354e+00   -1.129179354e+00   -1.048721610e+00   -1.048721610e+00   -1.047683096e+00   -1.047683096e+00   -1.047683096e+00   -1.047683096e+00   -9.721996425e-01   -9.721996425e-01   -9.567064831e-01   -9.567064831e-01   -9.567064831e-01   -9.567064831e-01   -9.044165574e-01   -9.044165574e-01   -8.744807967e-01   -8.744807967e-01   -8.744807967e-01   -8.744807967e-01   -8.366021395e-01   -8.366021395e-01   -7.951787741e-01   -7.951787741e-01   -7.951787741e-01   -7.951787741e-01   -7.684131209e-01   -7.684131209e-01   -7.138173110e-01   -7.138173110e-01   -7.138173110e-01   -7.138173110e-01   -7.092738022e-01   -7.092738022e-01   -6.542895917e-01   -6.542895917e-01   -6.386367004e-01   -6.386367004e-01   -6.386367004e-01   -6.386367004e-01   -5.959295896e-01   -5.959295896e-01   -5.714493753e-01   -5.714493753e-01   -5.714493753e-01   -5.714493753e-01   -5.454657323e-01   -5.454657323e-01   -5.026967345e-01   -5.026967345e-01   -5.019044156e-01   -5.019044156e-01   -5.019044156e-01   -5.019044156e-01   -4.541535897e-01   -4.541535897e-01   -4.342825437e-01   -4.342825437e-01   -4.342825437e-01   -4.342825437e-01   -4.159144593e-01   -4.159144593e-01   -3.836302310e-01   -3.836302310e-01   -3.772838777e-01   -3.772838777e-01   -3.772838777e-01   -3.772838777e-01   -3.463532266e-01   -3.463532266e-01   -3.298370057e-01   -3.298370057e-01   -3.202503877e-01   -3.202503877e-01   -3.202503877e-01   -3.202503877e-01   -2.896962851e-01   -2.896962851e-01   -2.614867055e-01   -2.614867055e-01   -2.614867055e-01   -2.614867055e-01   -2.493114574e-01   -2.493114574e-01   -2.147428421e-01   -2.147428421e-01   -2.147428421e-01   -2.147428421e-01   -2.135496598e-01   -2.135496598e-01   -1.830035122e-01   -1.830035122e-01   -1.692710839e-01   -1.692710839e-01   -1.692710839e-01   -1.692710839e-01   -1.578787217e-01   -1.578787217e-01   -1.382734823e-01   -1.382734823e-01   -1.242411009e-01   -1.242411009e-01   -1.202737383e-01   -1.202737383e-01   -1.202737383e-01   -1.202737383e-01   -1.158114689e-01   -1.158114689e-01   -8.815336923e-02   -8.815336923e-02   -8.815336923e-02   -8.815336923e-02   -4.910036653e-02   -4.910036653e-02   -4.910036653e-02   -4.910036653e-02   -2.329122187e-02   -2.329122187e-02   -2.329122187e-02   -2.329122187e-02    5.074708508e-03    5.074708508e-03    4.969057717e-02    4.969057717e-02    4.969057717e-02    4.969057717e-02    9.078448842e-02    9.078448842e-02    9.078448842e-02    9.078448842e-02    1.268817609e-01    1.268817609e-01    1.268817609e-01    1.268817609e-01    1.576369844e-01    1.576369844e-01    1.576369844e-01    1.576369844e-01    1.829047629e-01    1.829047629e-01    1.829047629e-01    1.829047629e-01    2.026095068e-01    2.026095068e-01    2.026095068e-01    2.026095068e-01    2.167082014e-01    2.167082014e-01    2.167082014e-01    2.167082014e-01    2.251760351e-01    2.251760351e-01    2.251760351e-01    2.251760351e-01    1.748605828e+00    1.748605828e+00    1.753422820e+00    1.753422820e+00    1.761449467e+00    1.761449467e+00    1.772683168e+00    1.772683168e+00    1.787120083e+00    1.787120083e+00    1.804754898e+00    1.804754898e+00    1.825580469e+00    1.825580469e+00    1.849587271e+00    1.849587271e+00    1.876762534e+00    1.876762534e+00    1.907088829e+00    1.907088829e+00    1.940541614e+00    1.940541614e+00    1.977084637e+00    1.977084637e+00    2.016660238e+00    2.016660238e+00    2.059165143e+00    2.059165143e+00    2.104369378e+00    2.104369378e+00    2.151369122e+00    2.151369122e+00    2.178101017e+00    2.178101017e+00    2.200777296e+00    2.200777296e+00    2.225375776e+00    2.225375776e+00    2.258473241e+00    2.258473241e+00    2.294384391e+00    2.294384391e+00    2.326548871e+00    2.326548871e+00    2.372726270e+00    2.372726270e+00    2.410108933e+00    2.410108933e+00    2.454036767e+00    2.454036767e+00    2.505019035e+00    2.505019035e+00    2.549172234e+00    2.549172234e+00    2.599450761e+00    2.599450761e+00    2.656093345e+00    2.656093345e+00    2.707876711e+00    2.707876711e+00    2.762623866e+00    2.762623866e+00    2.824803602e+00    2.824803602e+00    2.884822982e+00    2.884822982e+00    2.944012259e+00    2.944012259e+00    3.010534955e+00    3.010534955e+00    3.078704970e+00    3.078704970e+00    3.144002550e+00    3.144002550e+00    3.213667032e+00    3.213667032e+00    3.288503800e+00    3.288503800e+00    3.361885797e+00    3.361885797e+00    3.435221476e+00    3.435221476e+00    3.514414175e+00    3.514414175e+00    3.595921013e+00    3.595921013e+00    3.675549506e+00    3.675549506e+00    3.757814569e+00    3.757814569e+00    3.845275579e+00    3.845275579e+00    3.933109993e+00    3.933109993e+00    4.020024912e+00    4.020024912e+00    4.111068710e+00    4.111068710e+00    4.206029991e+00    4.206029991e+00    4.300406672e+00    4.300406672e+00    4.395188516e+00    4.395188516e+00    4.494605844e+00    4.494605844e+00    4.596710240e+00    4.596710240e+00    4.697983430e+00    4.697983430e+00    4.800846695e+00    4.800846695e+00    4.908275678e+00    4.908275678e+00    5.017417079e+00    5.017417079e+00    5.125905705e+00    5.125905705e+00    5.236874843e+00    5.236874843e+00    5.352069562e+00    5.352069562e+00    5.468284427e+00    5.468284427e+00    5.584236313e+00    5.584236313e+00    5.703279931e+00    5.703279931e+00    5.826126735e+00    5.826126735e+00    5.949549305e+00    5.949549305e+00    6.073182113e+00    6.073182113e+00    6.200324473e+00    6.200324473e+00    6.330882479e+00    6.330882479e+00    6.461776390e+00    6.461776390e+00    6.593390882e+00    6.593390882e+00    6.728868418e+00    6.728868418e+00    6.867503543e+00    6.867503543e+00    7.006415910e+00    7.006415910e+00    7.146641732e+00    7.146641732e+00    7.291217255e+00    7.291217255e+00    7.438936162e+00    7.438936162e+00    7.587071525e+00    7.587071525e+00    7.737375820e+00    7.737375820e+00    7.892977916e+00    7.892977916e+00    8.052094551e+00    8.052094551e+00    8.212000858e+00    8.212000858e+00    8.375570440e+00    8.375570440e+00    8.546315037e+00    8.546315037e+00    8.721284903e+00    8.721284903e+00    8.897431224e+00    8.897431224e+00    9.079749673e+00    9.079749673e+00    9.272047473e+00    9.272047473e+00    9.468178231e+00    9.468178231e+00    9.663765054e+00    9.663765054e+00    9.867195945e+00    9.867195945e+00    1.008076951e+01    1.008076951e+01    1.029024760e+01    1.029024760e+01    1.048483285e+01    1.048483285e+01    1.067551523e+01    1.067551523e+01    1.086196383e+01    1.086196383e+01    1.102164692e+01    1.102164692e+01    1.113307347e+01    1.113307347e+01    1.116782069e+01    1.116782069e+01    1.151601887e+01    1.151601887e+01    1.438723418e+01    1.438723418e+01    1.777656869e+01    1.777656869e+01    2.885858973e+01    2.885858973e+01    5.916130868e+01    5.916130868e+01    1.158286412e+02    1.158286412e+02  
