   1.0000000e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   1.1919192e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   1.3838384e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   1.5757576e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   1.7676768e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   1.9595960e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   2.1515152e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   2.3434343e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   2.5353535e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   2.7272727e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   2.9191919e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   3.1111111e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   3.3030303e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   3.4949495e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   3.6868687e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
