  -2.0000000e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.9595960e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.9191919e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.8787879e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.8383838e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.7979798e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.7575758e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.7171717e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.6767677e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.6363636e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.5959596e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.5555556e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.5151515e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.4747475e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.4343434e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.3939394e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.3535354e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.3131313e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.2727273e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.2323232e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.1919192e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.1515152e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.1111111e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.0707071e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -1.0303030e+01  -3.3000000e-01  -3.3000000e-01  -2.4737159e-17  -4.5103065e-19  -5.2523681e-20   4.5427129e-19   1.5190000e+00   1.5190000e+00
  -9.8989899e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -9.4949495e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -9.0909091e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -8.6868687e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -8.2828283e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -7.8787879e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -7.4747475e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -7.0707071e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -6.6666667e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -6.2626263e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -5.8585859e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -5.4545455e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -5.0505051e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -4.6464646e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -4.2424242e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -3.8383838e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -3.4343434e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -3.0303030e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -2.6262626e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -2.2222222e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -1.8181818e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -1.4141414e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -1.0101010e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -6.0606061e-01  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
  -2.0202020e-01  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   2.0202020e-01  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   6.0606061e-01  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   1.0101010e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   1.4141414e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   1.8181818e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   2.2222222e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   2.6262626e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   3.0303030e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   3.4343434e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   3.8383838e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   4.2424242e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   4.6464646e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   5.0505051e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   5.4545455e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   5.8585859e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   6.2626263e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   6.6666667e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
   7.0707071e+00  -2.9500000e-01  -2.9500000e-01   8.5000000e-02   8.5000000e-02   8.5000000e-02   8.5000000e-02   5.0300000e-01   5.0300000e-01
